apt_id,place_type,place_name,place_distance
zhzq5pz,Shopping Centers,Publix At Piedmont,0.2
zhzq5pz,Shopping Centers,Strip Center at 509-511 Peachtree St NE,0.2
zhzq5pz,Shopping Centers,The Stratford,0.7
zhzq5pz,Parks and Recreation,Georgia Conservancy,0.8
zhzq5pz,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,1.0
zhzq5pz,Parks and Recreation,Piedmont Park,1.1
zhzq5pz,Parks and Recreation,Georgia Aquarium,1.2
zhzq5pz,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.5
zhzq5pz,Military Bases,Georgia National Guard,4.4
zhzq5pz,Military Bases,Fort McPherson,6.0
zhzq5pz,Military Bases,Fort Gillem,13.8
zhzq5pz,Airports,Hartsfield-Jackson Atlanta International,12.3
sf0pvd7,Colleges,Oglethorpe University,3.2
sf0pvd7,Colleges,Emory University,4.9
sf0pvd7,Transit / Subway,Lenox,0.3
sf0pvd7,Transit / Subway,Brookhaven - Oglethorpe,1.8
sf0pvd7,Transit / Subway,Lindbergh Center,3.3
sf0pvd7,Transit / Subway,Buckhead,4.6
sf0pvd7,Shopping Centers,Across Lenox,0.5
sf0pvd7,Shopping Centers,Lenox Square,0.5
sf0pvd7,Shopping Centers,Buckhead Triangle,0.6
sf0pvd7,Parks and Recreation,Atlanta Audubon Society,2.4
sf0pvd7,Parks and Recreation,Blue Heron Nature Preserve,2.4
sf0pvd7,Parks and Recreation,Atlanta History Center,2.6
sf0pvd7,Parks and Recreation,Chastain Park,3.7
sf0pvd7,Parks and Recreation,Atlanta Botanical Garden,5.5
sf0pvd7,Military Bases,Georgia National Guard,10.4
sf0pvd7,Military Bases,Fort McPherson,13.2
sf0pvd7,Military Bases,Dobbins Air Force Base,14.9
sf0pvd7,Airports,Hartsfield-Jackson Atlanta International,19.6
gqehqfz,Colleges,Clayton State University,3.2
gqehqfz,Colleges,Atlanta Metropolitan State College,13.4
gqehqfz,Colleges,Georgia Perimeter College,15.5
gqehqfz,Shopping Centers,Shops of Southlake,0.7
gqehqfz,Shopping Centers,Shoppes at Morrow Station,1.5
gqehqfz,Shopping Centers,Mt Zion Kids Village Shopping Center,1.7
gqehqfz,Parks and Recreation,Newman Wetlands Center,11.9
gqehqfz,Military Bases,Fort Gillem,6.8
gqehqfz,Military Bases,Georgia National Guard,13.6
gqehqfz,Military Bases,Fort McPherson,14.5
gqehqfz,Airports,Hartsfield-Jackson Atlanta International,11.2
6zmtbdt,Colleges,Atlanta Metropolitan State College,17.8
6zmtbdt,Colleges,Atlanta Technical College,18.4
6zmtbdt,Colleges,Clayton State University,21.2
6zmtbdt,Shopping Centers,Strip Center at 7794 Oakley Industrial Blvd,1.0
6zmtbdt,Shopping Centers,Strip Center at 7895 Senoia Rd,1.0
6zmtbdt,Shopping Centers,Shoppes at Old Campbell,1.1
6zmtbdt,Parks and Recreation,Line Creek Nature Area,11.6
6zmtbdt,Parks and Recreation,Cochran Mill Nature Center and Arboretum,12.4
6zmtbdt,Military Bases,Fort McPherson,17.7
6zmtbdt,Military Bases,Fort Gillem,21.5
6zmtbdt,Military Bases,Georgia National Guard,22.0
6zmtbdt,Airports,Hartsfield-Jackson Atlanta International,13.3
9x5bk96,Colleges,Oglethorpe University,4.6
9x5bk96,Colleges,Emory University,5.6
9x5bk96,Transit / Subway,Lindbergh Center,1.8
9x5bk96,Transit / Subway,Lenox,2.1
9x5bk96,Transit / Subway,Buckhead,3.7
9x5bk96,Shopping Centers,Strip Center at 250 Pharr Rd NE,0.1
9x5bk96,Shopping Centers,Strip Center at 2979 Peachtree Rd NE,0.1
9x5bk96,Shopping Centers,Strip Center at 2953-2955 Peachtree Rd NE,0.2
9x5bk96,Parks and Recreation,Atlanta History Center,0.8
9x5bk96,Parks and Recreation,Atlanta Audubon Society,2.2
9x5bk96,Parks and Recreation,Blue Heron Nature Preserve,2.2
9x5bk96,Parks and Recreation,Chastain Park,3.9
9x5bk96,Parks and Recreation,Atlanta Botanical Garden,3.9
9x5bk96,Military Bases,Georgia National Guard,9.5
9x5bk96,Military Bases,Fort McPherson,10.6
9x5bk96,Military Bases,Dobbins Air Force Base,13.0
9x5bk96,Airports,Hartsfield-Jackson Atlanta International,17.2
j6cdsd4,Colleges,Georgia Institute of Technology,6.4
j6cdsd4,Colleges,Oglethorpe University,7.5
j6cdsd4,Colleges,Emory University,9.0
j6cdsd4,Shopping Centers,Parkway Place,0.4
j6cdsd4,Shopping Centers,West Paces Ferry Shopping Center,0.6
j6cdsd4,Shopping Centers,Paces Ferry Plaza,0.7
j6cdsd4,Parks and Recreation,Atlanta History Center,2.7
j6cdsd4,Parks and Recreation,Atlanta Audubon Society,4.0
j6cdsd4,Parks and Recreation,Blue Heron Nature Preserve,4.1
j6cdsd4,Parks and Recreation,Chastain Park,5.3
j6cdsd4,Parks and Recreation,Atlanta Botanical Garden,7.2
j6cdsd4,Military Bases,Dobbins Air Force Base,10.2
j6cdsd4,Military Bases,Georgia National Guard,11.4
j6cdsd4,Military Bases,Fort McPherson,12.8
j6cdsd4,Airports,Hartsfield-Jackson Atlanta International,19.2
t1368wc,Colleges,Clayton State University,7.1
t1368wc,Colleges,Atlanta Metropolitan State College,9.8
t1368wc,Colleges,Atlanta Technical College,10.3
t1368wc,Shopping Centers,Strip Center at 565-595 Garden Walk Blvd,0.7
t1368wc,Shopping Centers,Strip Center at 5695-5697 Riverdale Rd,0.9
t1368wc,Shopping Centers,Rivershoals Annex Shopping Center,1.2
t1368wc,Parks and Recreation,Zoo Atlanta,12.5
t1368wc,Parks and Recreation,West Atlanta Watershed Alliance (WAWA),12.8
t1368wc,Parks and Recreation,Cascade Springs Nature Preserve,14.0
t1368wc,Parks and Recreation,Ferns of the World Garden,14.2
t1368wc,Military Bases,Fort Gillem,8.0
t1368wc,Military Bases,Fort McPherson,10.9
t1368wc,Military Bases,Georgia National Guard,12.6
t1368wc,Airports,Hartsfield-Jackson Atlanta International,6.7
6f2fn0r,Colleges,Brenau University,3.1
6f2fn0r,Colleges,University of North Georgia,29.6
6f2fn0r,Colleges,Georgia Gwinnett College,29.8
6f2fn0r,Shopping Centers,Westbrook Plaza,0.6
6f2fn0r,Shopping Centers,Lakeshore Marketplace,0.7
6f2fn0r,Shopping Centers,Regions Plaza,0.9
6f2fn0r,Parks and Recreation,Interactive Neighborhood for Kids,3.4
6f2fn0r,Parks and Recreation,Elachee Nature Science Center,5.5
6f2fn0r,Parks and Recreation,Chattahoochee-Oconee National Forest,5.6
6f2fn0r,Military Bases,Navy Supply Corps School,40.0
6f2fn0r,Military Bases,Georgia National Guard,58.0
6f2fn0r,Military Bases,Dobbins Air Force Base,60.2
wkm5bth,Colleges,Gwinnett Technical College,3.8
wkm5bth,Colleges,Georgia Gwinnett College,7.7
wkm5bth,Colleges,Georgia Perimeter College,13.1
wkm5bth,Shopping Centers,Sugarloaf Shopping Center,0.7
wkm5bth,Shopping Centers,Sugarloaf Day Center,0.8
wkm5bth,Shopping Centers,SUGARLOAF PARKWAY,1.0
wkm5bth,Parks and Recreation,McDaniel Farm Park,2.9
wkm5bth,Parks and Recreation,Peachtree Ridge Park,3.1
wkm5bth,Parks and Recreation,Sweet Water Park,5.0
wkm5bth,Parks and Recreation,Shorty Howell Park,5.7
wkm5bth,Parks and Recreation,Club Drive Park,6.3
wkm5bth,Military Bases,Georgia National Guard,30.7
wkm5bth,Military Bases,Fort McPherson,32.2
wkm5bth,Military Bases,Dobbins Air Force Base,33.0
2b1y559,Colleges,The Art Institute of Atlanta,0.5
2b1y559,Colleges,"Argosy University, Atlanta",1.8
2b1y559,Colleges,Georgia Perimeter College,3.3
2b1y559,Transit / Subway,Sandy Springs Station,0.4
2b1y559,Transit / Subway,North Springs,1.3
2b1y559,Transit / Subway,Dunwoody,1.4
2b1y559,Transit / Subway,Medical Center,2.0
2b1y559,Shopping Centers,Perimeter Pointe,0.5
2b1y559,Shopping Centers,Perimeter Square West,0.6
2b1y559,Shopping Centers,Perimeter Square,0.8
2b1y559,Parks and Recreation,Dunwoody Nature Center,2.1
2b1y559,Parks and Recreation,Sandy Springs Historic Site,2.4
2b1y559,Parks and Recreation,Big Trees Forest Preserve,4.4
2b1y559,Parks and Recreation,Chattahoochee River National Recreation Area - Island Ford,5.7
2b1y559,Parks and Recreation,Chattahoochee Nature Center,8.7
2b1y559,Military Bases,Dobbins Air Force Base,15.1
2b1y559,Military Bases,Georgia National Guard,18.0
2b1y559,Military Bases,Fort McPherson,19.4
2b1y559,Airports,Hartsfield-Jackson Atlanta International,25.8
zrmk51y,Colleges,Oglethorpe University,3.7
zrmk51y,Colleges,Emory University,4.9
zrmk51y,Transit / Subway,Lenox,1.0
zrmk51y,Transit / Subway,Brookhaven - Oglethorpe,2.3
zrmk51y,Transit / Subway,Buckhead,4.7
zrmk51y,Shopping Centers,Buckhead Triangle,1.1
zrmk51y,Shopping Centers,Across Lenox,1.1
zrmk51y,Shopping Centers,Lenox Marketplace,1.2
zrmk51y,Parks and Recreation,Atlanta Audubon Society,2.8
zrmk51y,Parks and Recreation,Blue Heron Nature Preserve,2.9
zrmk51y,Parks and Recreation,Atlanta History Center,3.1
zrmk51y,Parks and Recreation,Chastain Park,4.2
zrmk51y,Parks and Recreation,Atlanta Botanical Garden,5.6
zrmk51y,Military Bases,Georgia National Guard,10.5
zrmk51y,Military Bases,Fort McPherson,13.3
zrmk51y,Military Bases,Dobbins Air Force Base,15.3
zrmk51y,Airports,Hartsfield-Jackson Atlanta International,19.6
z62gxbw,Colleges,Middle Georgia State University,7.3
z62gxbw,Colleges,Mercer University,8.2
z62gxbw,Shopping Centers,Plantation Centre,0.5
z62gxbw,Shopping Centers,Strip Center at 6255 Zebulon Rd,0.9
z62gxbw,Shopping Centers,Strip Center at 6394 Zebulon Rd,1.2
z62gxbw,Parks and Recreation,Museum of Arts and Sciences - Macon,3.7
z62gxbw,Parks and Recreation,Waddell Barnes Botanical Gardens,7.3
z62gxbw,Parks and Recreation,Georgia Children's Museum,7.9
z62gxbw,Parks and Recreation,Ocmulgee National Monument,11.0
z62gxbw,Military Bases,Robins Air Force Base,26.1
z62gxbw,Military Bases,Fort Gillem,65.1
z62gxbw,Military Bases,Georgia National Guard,72.4
z62gxbw,Airports,Middle Georgia Regional,19.2
tjy2w69,Colleges,Mercer University,7.7
tjy2w69,Colleges,Middle Georgia State University,13.6
tjy2w69,Shopping Centers,The Shoppes at River Crossing,1.3
tjy2w69,Shopping Centers,Arkwright Centre,1.3
tjy2w69,Shopping Centers,Strip Center at 116 Riverside Pky,1.7
tjy2w69,Parks and Recreation,Museum of Arts and Sciences - Macon,5.6
tjy2w69,Parks and Recreation,Georgia Children's Museum,7.6
tjy2w69,Parks and Recreation,Ocmulgee National Monument,9.0
tjy2w69,Parks and Recreation,Waddell Barnes Botanical Gardens,13.5
tjy2w69,Parks and Recreation,Jarrell Plantation Historic Site,13.9
tjy2w69,Military Bases,Robins Air Force Base,24.5
tjy2w69,Military Bases,Fort Gillem,66.1
tjy2w69,Military Bases,Georgia National Guard,73.4
tjy2w69,Airports,Middle Georgia Regional,17.6
mjgnq9l,Colleges,Life University,3.4
mjgnq9l,Colleges,Chattahoochee Technical College,5.9
mjgnq9l,Colleges,"Argosy University, Atlanta",9.5
mjgnq9l,Shopping Centers,Delk Square,0.2
mjgnq9l,Shopping Centers,Strip Center at 2800 Delk Rd SE,0.2
mjgnq9l,Shopping Centers,Strip Center at 1230 Powers Ferry Rd SE,0.4
mjgnq9l,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,2.7
mjgnq9l,Parks and Recreation,Marietta Tree Keepers,6.7
mjgnq9l,Parks and Recreation,Sandy Springs Historic Site,7.5
mjgnq9l,Parks and Recreation,Chastain Park,8.2
mjgnq9l,Parks and Recreation,Silver Comet Trail,9.9
mjgnq9l,Military Bases,Dobbins Air Force Base,6.7
mjgnq9l,Military Bases,Georgia National Guard,18.1
mjgnq9l,Military Bases,Fort McPherson,19.6
mjgnq9l,Airports,Hartsfield-Jackson Atlanta International,26.3
tm55wq9,Colleges,Georgia Perimeter College,2.4
tm55wq9,Colleges,The Art Institute of Atlanta,14.9
tm55wq9,Shopping Centers,Bridge Park Shopping Center,0.1
tm55wq9,Shopping Centers,Saddlebrook Shopping Center,0.3
tm55wq9,Shopping Centers,Bldg C,0.4
tm55wq9,Parks and Recreation,Webb Bridge Park,1.7
tm55wq9,Parks and Recreation,Big Creek Greenway,3.2
tm55wq9,Parks and Recreation,Autrey Mill Nature Preserve,4.7
tm55wq9,Parks and Recreation,Caney Creek Preserve,5.1
tm55wq9,Parks and Recreation,Jones Bridge Park,8.3
tm55wq9,Military Bases,Dobbins Air Force Base,28.3
tm55wq9,Military Bases,Georgia National Guard,31.2
tm55wq9,Military Bases,Fort McPherson,32.7
19zge06,Colleges,Georgia State University,1.3
19zge06,Colleges,Clark Atlanta University,3.4
19zge06,Colleges,Georgia Institute of Technology,4.0
19zge06,Transit / Subway,King Memorial,0.6
19zge06,Transit / Subway,Inman Park/Reynoldstown,0.8
19zge06,Transit / Subway,Georgia State,1.5
19zge06,Transit / Subway,Five Points,1.7
19zge06,Transit / Subway,Peachtree Center,1.8
19zge06,Shopping Centers,Strip Center at 462-466 Edgewood Ave SE,0.6
19zge06,Shopping Centers,Strip Center at 396 NE Auburn Ave,1.0
19zge06,Shopping Centers,Strip Center at 415 Memorial Dr SE,1.1
19zge06,Parks and Recreation,Trees Atlanta TreeHouse,0.3
19zge06,Parks and Recreation,Trees Atlanta,0.8
19zge06,Parks and Recreation,The Georgia Capitol Museum,1.5
19zge06,Parks and Recreation,Zoo Atlanta,2.0
19zge06,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.2
19zge06,Military Bases,Georgia National Guard,2.9
19zge06,Military Bases,Fort McPherson,6.2
19zge06,Military Bases,Fort Gillem,11.5
19zge06,Airports,Hartsfield-Jackson Atlanta International,11.7
n63p95m,Colleges,Georgia Institute of Technology,2.3
n63p95m,Colleges,Georgia State University,3.5
n63p95m,Colleges,Emory University,4.7
n63p95m,Transit / Subway,Arts Center,1.1
n63p95m,Transit / Subway,Midtown,1.5
n63p95m,Transit / Subway,North Avenue,2.2
n63p95m,Shopping Centers,Brookwood Place On Peachtree,0.2
n63p95m,Shopping Centers,Brookwood Village,0.8
n63p95m,Shopping Centers,Atlantic Station,1.0
n63p95m,Parks and Recreation,Piedmont Park,1.4
n63p95m,Parks and Recreation,Atlanta Botanical Garden,1.8
n63p95m,Parks and Recreation,Georgia Conservancy,1.9
n63p95m,Parks and Recreation,Atlanta BeltLine Eastside Trail,2.2
n63p95m,Parks and Recreation,Georgia Aquarium,2.8
n63p95m,Military Bases,Georgia National Guard,6.5
n63p95m,Military Bases,Fort McPherson,7.6
n63p95m,Military Bases,Dobbins Air Force Base,15.3
n63p95m,Airports,Hartsfield-Jackson Atlanta International,14.3
kedgzv8,Colleges,University of North Georgia,20.3
kedgzv8,Colleges,Brenau University,21.9
kedgzv8,Colleges,Georgia Perimeter College,22.0
kedgzv8,Shopping Centers,Strip Center at 4320 Settingdown Rd,1.3
kedgzv8,Shopping Centers,Professional Plaza,2.4
kedgzv8,Shopping Centers,Strip Center at 6190 GA Highway 400,2.7
kedgzv8,Parks and Recreation,Sawnee Mountain Preserve,6.6
kedgzv8,Military Bases,Dobbins Air Force Base,45.5
kedgzv8,Military Bases,Georgia National Guard,48.4
kedgzv8,Military Bases,Navy Supply Corps School,58.8
wdsrm0k,Colleges,Savannah College of Art and Design,3.3
wdsrm0k,Colleges,Savannah State University,4.3
wdsrm0k,Colleges,"South University, Savannah Georgia",8.3
wdsrm0k,Shopping Centers,Strip Center at 284-288 Pennsylvania Ave,0.8
wdsrm0k,Shopping Centers,Strip Center at 403-409 Pennsylvania Ave,0.9
wdsrm0k,Shopping Centers,Strip Center at 922 Pennsylvania Ave,1.5
wdsrm0k,Parks and Recreation,Ships of the Sea Maritime Museum,3.2
wdsrm0k,Parks and Recreation,Wormsloe Historic Site,6.7
wdsrm0k,Parks and Recreation,Skidaway Island State Park,15.0
wdsrm0k,Military Bases,Hunter Army Airfield,11.7
wdsrm0k,Military Bases,Fort Stewart Military Reservation,36.7
wdsrm0k,Military Bases,Marine Corps Recruit Depot,45.3
wdsrm0k,Airports,Savannah/Hilton Head International,12.3
wdsrm0k,Airports,Hilton Head,37.8
6zrbnet,Colleges,Life University,4.4
6zrbnet,Colleges,Chattahoochee Technical College,7.2
6zrbnet,Colleges,"Argosy University, Atlanta",9.5
6zrbnet,Shopping Centers,Battery at Truist Park,0.5
6zrbnet,Shopping Centers,Cumberland Square North Shopping Center,0.7
6zrbnet,Shopping Centers,Hargrove Plaza,0.7
6zrbnet,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,5.1
6zrbnet,Parks and Recreation,Silver Comet Trail,6.4
6zrbnet,Parks and Recreation,Sandy Springs Historic Site,7.5
6zrbnet,Parks and Recreation,Chastain Park,8.2
6zrbnet,Parks and Recreation,Blue Heron Nature Preserve,9.2
6zrbnet,Military Bases,Dobbins Air Force Base,5.8
6zrbnet,Military Bases,Georgia National Guard,15.8
6zrbnet,Military Bases,Fort McPherson,17.8
6zrbnet,Airports,Hartsfield-Jackson Atlanta International,22.9
jjm0r87,Colleges,Oglethorpe University,4.6
jjm0r87,Colleges,Emory University,6.0
jjm0r87,Transit / Subway,Lindbergh Center,2.0
jjm0r87,Transit / Subway,Lenox,2.2
jjm0r87,Transit / Subway,Buckhead,3.9
jjm0r87,Shopping Centers,Strip Center at 2953-2955 Peachtree Rd NE,0.0
jjm0r87,Shopping Centers,Strip Center at 2979 Peachtree Rd NE,0.1
jjm0r87,Shopping Centers,Strip Center at 50 Pharr Rd NW,0.2
jjm0r87,Parks and Recreation,Atlanta History Center,0.8
jjm0r87,Parks and Recreation,Atlanta Audubon Society,2.2
jjm0r87,Parks and Recreation,Blue Heron Nature Preserve,2.3
jjm0r87,Parks and Recreation,Chastain Park,4.0
jjm0r87,Parks and Recreation,Atlanta Botanical Garden,4.6
jjm0r87,Military Bases,Georgia National Guard,9.4
jjm0r87,Military Bases,Fort McPherson,10.4
jjm0r87,Military Bases,Dobbins Air Force Base,13.1
jjm0r87,Airports,Hartsfield-Jackson Atlanta International,17.1
qj4tw6w,Colleges,Georgia Institute of Technology,1.7
qj4tw6w,Colleges,Georgia State University,2.2
qj4tw6w,Colleges,Emory University,3.8
qj4tw6w,Transit / Subway,Midtown,0.5
qj4tw6w,Transit / Subway,Arts Center,0.7
qj4tw6w,Transit / Subway,North Avenue,1.2
qj4tw6w,Transit / Subway,Civic Center,1.8
qj4tw6w,Transit / Subway,Peachtree Center,2.0
qj4tw6w,Shopping Centers,Strip Center at 1000 Piedmont Ave NE,0.4
qj4tw6w,Shopping Centers,Viewpoint On The Midtown Mile,0.6
qj4tw6w,Shopping Centers,Midtown Promenade,1.5
qj4tw6w,Parks and Recreation,Piedmont Park,0.2
qj4tw6w,Parks and Recreation,Atlanta Botanical Garden,0.8
qj4tw6w,Parks and Recreation,Georgia Conservancy,1.0
qj4tw6w,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.1
qj4tw6w,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.0
qj4tw6w,Military Bases,Georgia National Guard,5.4
qj4tw6w,Military Bases,Fort McPherson,7.0
qj4tw6w,Military Bases,Fort Gillem,14.2
qj4tw6w,Airports,Hartsfield-Jackson Atlanta International,13.2
v2bgrvf,Colleges,"Argosy University, Atlanta",0.6
v2bgrvf,Colleges,The Art Institute of Atlanta,1.6
v2bgrvf,Colleges,Oglethorpe University,4.9
v2bgrvf,Transit / Subway,Dunwoody,0.6
v2bgrvf,Transit / Subway,Medical Center,0.8
v2bgrvf,Transit / Subway,Sandy Springs Station,1.3
v2bgrvf,Transit / Subway,North Springs,2.4
v2bgrvf,Shopping Centers,Publix At Perimeter,0.4
v2bgrvf,Shopping Centers,Perimeter Expo,0.4
v2bgrvf,Shopping Centers,Perimeter Mall,0.8
v2bgrvf,Parks and Recreation,Sandy Springs Historic Site,2.3
v2bgrvf,Parks and Recreation,Dunwoody Nature Center,3.6
v2bgrvf,Parks and Recreation,Blue Heron Nature Preserve,5.3
v2bgrvf,Parks and Recreation,Chastain Park,5.5
v2bgrvf,Parks and Recreation,Big Trees Forest Preserve,5.6
v2bgrvf,Military Bases,Dobbins Air Force Base,13.8
v2bgrvf,Military Bases,Georgia National Guard,16.7
v2bgrvf,Military Bases,Fort McPherson,18.1
v2bgrvf,Airports,Hartsfield-Jackson Atlanta International,24.5
zrgq5vw,Colleges,Savannah Technical College,4.2
zrgq5vw,Colleges,Savannah College of Art and Design,13.3
zrgq5vw,Colleges,Armstrong Atlantic State University,22.0
zrgq5vw,Shopping Centers,The Crossings at Godley Station,2.0
zrgq5vw,Shopping Centers,The Towne Center,2.7
zrgq5vw,Shopping Centers,Towne Plaza,2.7
zrgq5vw,Parks and Recreation,Savannah National Wildlife Refuge,9.9
zrgq5vw,Parks and Recreation,Ships of the Sea Maritime Museum,13.0
zrgq5vw,Military Bases,Hunter Army Airfield,20.6
zrgq5vw,Military Bases,Fort Stewart Military Reservation,33.3
zrgq5vw,Military Bases,Fort Stewart Military Reservation Hinesville,45.4
zrgq5vw,Airports,Savannah/Hilton Head International,10.9
3mhfc5d,Colleges,Gwinnett Technical College,4.0
3mhfc5d,Colleges,Georgia Gwinnett College,7.9
3mhfc5d,Colleges,Georgia Perimeter College,13.6
3mhfc5d,Shopping Centers,Strip Center at 1197 Old Peachtree Rd,0.6
3mhfc5d,Shopping Centers,The Shoppes of Old Peachtree,0.6
3mhfc5d,Shopping Centers,Old Peachtree Commons,0.6
3mhfc5d,Parks and Recreation,Peachtree Ridge Park,1.3
3mhfc5d,Parks and Recreation,McDaniel Farm Park,4.7
3mhfc5d,Parks and Recreation,George Pierce Park,5.2
3mhfc5d,Parks and Recreation,Rock Springs Park,6.1
3mhfc5d,Parks and Recreation,Collins Hill Park,6.8
3mhfc5d,Military Bases,Georgia National Guard,31.1
3mhfc5d,Military Bases,Fort McPherson,32.5
3mhfc5d,Military Bases,Dobbins Air Force Base,33.3
