apt_id,amenity_name,amenity_description
4c2dhbj,Unique Features,"['24-Hour Cardio Area', '24-Hour Weight Training Area', '2-inch Blinds', '3 Pets Welcome', 'Bike Repair Station', 'Bonus Storage Closet', 'Brushed Nickel Finishes', 'City View', 'Close to MARTA Station', 'Designer Closets', 'Extended Vanity', 'Garages', 'Ground Level', 'iMac Station', 'Mobile Account Management', 'Mobile Rent Payments', 'Outdoor Social Space', 'Quartz Countertops', 'Separate Vanity', 'Slate Appliances', 'SMART Door Lock', 'SMART Thermostat', 'Subway Tile Backsplash', 'Tile Backsplash', 'Top Floor', 'Touch-Free SMARTPACKAGE Lockers', 'Wood Plank Vinyl Throughout', 'Wooded View']"
4c2dhbj,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed restrictions apply. Please contact office. Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. Breed Restrictions Apply. $200 Deposit', '$20 Monthly Pet Rent', '$400 Fee', '3 Pet Limit', 'Cats Allowed', 'Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. $200 Deposit', '$20 Monthly Pet Rent', '$400 Fee', '3 Pet Limit']"
4c2dhbj,Parking,"['Surface Lot', '1 space.']"
4c2dhbj,Property Information,"['Built in 1995', '169 Units/3 Stories']"
4c2dhbj,Services,"['Recycling', 'Online Services', 'Pet Play Area', 'Car Charging Station', 'Car Wash Area']"
4c2dhbj,Interior,['Clubhouse']
4c2dhbj,Outdoor Space,"['Grill', 'Balcony']"
4c2dhbj,Fitness & Recreation,['Pool']
4c2dhbj,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Ceiling Fans', 'Smoke Free', 'Fireplace']"
4c2dhbj,Kitchen,"['Granite Countertops', 'Pantry', 'Kitchen']"
4c2dhbj,Living Space,"['Carpet', 'Vinyl Flooring', 'Vaulted Ceiling', 'Bay Window', 'Walk-In Closets']"
4c2dhbj,Security,['Controlled Access']
fk5wnbs,Unique Features,"['3 Pets Welcome', 'Brushed Nickel Finishes', 'Built-In Desk', 'Ceiling Fan in Bedrooms', 'Confere Rooms', 'Detached Garages', 'Fire Pit', 'Garden Tub', 'Garden Tub in all Bathrooms', 'Mobile Account Management', 'Oversized Closet', 'Oversized Closet in all Bedrooms', 'Walnut-Finish Cabinets', 'Wooded View']"
fk5wnbs,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed restrictions apply. Please contact office. Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. Breed Restrictions Apply. $100 Deposit', '$20 Monthly Pet Rent', '$300 Fee', '3 Pet Limit', 'Cats Allowed', 'Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. $100 Deposit', '$20 Monthly Pet Rent', '$300 Fee', '3 Pet Limit']"
fk5wnbs,Property Information,"['Built in 2007', '372 Units/3 Stories']"
fk5wnbs,Lease Length,['Available months None']
fk5wnbs,Services,"['Online Services', 'Pet Play Area', 'Car Wash Area']"
fk5wnbs,Interior,['Business Center']
fk5wnbs,Outdoor Space,['Grill']
fk5wnbs,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
fk5wnbs,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Smoke Free']"
fk5wnbs,Kitchen,"['Granite Countertops', 'Island Kitchen']"
fk5wnbs,Living Space,"['Carpet', 'Vinyl Flooring', 'Linen Closet']"
fk5wnbs,Security,['Controlled Access']
68lpl2t,Unique Features,"['2-inch Blinds', '3 Pets Welcome', 'Black and Stainless Appliances', 'Eat-in area', 'Extended Vanity', 'Fire Pit', 'Garbage Disposal', 'Gooseneck Faucet', 'Mobile Account Management', 'Mobile Rent Payments', 'Shaker-Style Cabinets', 'Stand-Up Shower', 'Tile Backsplash', 'Yoga Studio']"
68lpl2t,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed restrictions apply. Please contact office. Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. Breed Restrictions Apply. $100 Deposit', '$20 Monthly Pet Rent', '$300 Fee', '75 lb Weight Limit', '3 Pet Limit', 'Cats Allowed', 'Comments: Venterra welcomes up to 3 pets. Charges listed are for one pet, please contact the office for additional pet fees. $100 Deposit', '$20 Monthly Pet Rent', '$300 Fee', '75 lb Weight Limit', '3 Pet Limit']"
68lpl2t,Parking,"['Surface Lot', '2 spaces. Please call for parking information.', 'Other', 'Please contact leasing office for complete parking information.']"
68lpl2t,Property Information,"['Built in 1968', 'Renovated in Jan 2017', '309 Units/5 Stories']"
68lpl2t,Lease Length,"['Available months 7,8,9,10,11,12']"
68lpl2t,Services,"['Laundry Facilities', 'Online Services', 'Pet Play Area']"
68lpl2t,Interior,"['Business Center', 'Clubhouse']"
68lpl2t,Outdoor Space,"['Gated', 'Grill']"
68lpl2t,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
68lpl2t,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Smoke Free']"
68lpl2t,Kitchen,"['Dishwasher', 'Granite Countertops', 'Eat-in Kitchen', 'Refrigerator']"
68lpl2t,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Office']"
3cv98ed,Unique Features,"['Ceiling Fan', 'Designer Finishes', 'High Ceilings', 'Large Closets', 'Package Receiving']"
3cv98ed,Pet Policy,"['Dogs Allowed:', 'Restrictions: No agressive breeds Comments: Fees, Weight and Breed restrictions may apply $20 Monthly Pet Rent', '$300 Fee', '2 Pet Limit', 'Cats Allowed', 'Comments: Fees, Weight and Breed restrictions may apply $20 Monthly Pet Rent', '$300 Fee', '2 Pet Limit']"
3cv98ed,Parking,"['Surface Lot', 'Parking Available', 'Other']"
3cv98ed,Property Information,"['Built in 1968', 'Renovated in Jun 2014', '144 Units/3 Stories']"
3cv98ed,Lease Length,"['6, 9, 12']"
3cv98ed,Services,"['Wi-Fi at Pool and Clubhouse', 'Maintenance on site', 'Trash Pickup - Door to Door', 'Renters Insurance Program', 'Planned Social Activities']"
3cv98ed,Interior,"['Clubhouse', 'Storage Space']"
3cv98ed,Outdoor Space,"['Gated', 'Balcony', 'Patio']"
3cv98ed,Fitness & Recreation,"['Fitness Center', 'Pool']"
3cv98ed,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Units']"
3cv98ed,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator']"
3cv98ed,Living Space,"['Hardwood Floors', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms']"
3cv98ed,Security,"['Controlled Access', 'Property Manager on Site']"
q80pqcy,Unique Features,"['24-Hour Package Lockers', 'Attached Garage In Select Homes', 'Bike Repair Station', 'Bike Shop With Storage', 'Built-In USB Ports', 'Built-In Wine Cooler In Townhomes', 'Cable And Satellite Ready', 'Cyber Lounge', 'Direct Access To The Abernathy Greenway', 'Dog Park', 'Dry Bar In Townhomes', 'Flat-Top Electric Stove', 'Gas Range In Townhomes', 'Hardwood Style Flooring', 'High-Speed Fiber Optic Internet Available', 'Home Security In Towhomes', 'Large Baths With Porcelain Tile', 'Library (Rooms)', 'Multiple Coffee/Tea Bars', 'Nest Thermostat', 'Online Resident Services', 'Outdoor Lounge Area', 'Ping Pong Table', 'Recessed Lighting', 'Storage Rooms Available', 'White Quartz Countertops', 'Yoga And Fitness On Demand ™ Studio']"
q80pqcy,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pets allowed! Two pet maximum. Non-refundable pet fee is $250 for one pet and $350 for two pets. Pet rent is $25 per month per pet. No weight restrictions. Some breed restrictions apply. 2 Pet Limit']"
q80pqcy,Property Information,"['Built in 2017', '230 Units/4 Stories']"
q80pqcy,Services,"['Maintenance on site', 'Dry Cleaning Service', 'Online Services', 'Pet Washing Station']"
q80pqcy,Interior,"['Business Center', 'Clubhouse', 'Lounge', 'Storage Space', 'Conference Room']"
q80pqcy,Outdoor Space,"['Gated', 'Sundeck', 'Courtyard', 'Grill', 'Balcony', 'Grill']"
q80pqcy,Fitness & Recreation,"['Fitness Center', 'Spa', 'Pool']"
q80pqcy,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Fireplace']"
q80pqcy,Kitchen,"['Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Range', 'Refrigerator']"
q80pqcy,Living Space,"['Carpet', 'Tile Floors', 'Walk-In Closets']"
q80pqcy,Security,"['Controlled Access', 'Property Manager on Site', 'Security System']"
74xsgxx,Unique Features,"['24/7 Emergency Maintenance', '24-Hour Package Lockers', 'Attached and Detached Garages In Select Homes', 'Car Care Center', 'Ceramic Tile Front Entry', 'Complimentary Aerobics', 'Dog Park', 'Dramatic Nine Foot Ceilings In Select Homes', 'Excellent School System', 'Expansive Pass-thru Breakfast Bar', 'Garden Style Tub In Select Homes', 'Gated Access', 'Online Resident Services', 'Planned Resident Activities', 'Trey Ceiling In Select Homes', 'Valet Trash Service', 'Wood-Like Flooring In Select Homes']"
74xsgxx,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pets allowed! Two pet maximum. $25 pet rent per pet. $300 non-refundable pet fee per pet. No weight restriction. Breed restrictions apply. 2 Pet Limit']"
74xsgxx,Parking,"['Surface Lot', '1 space.', 'Garage: $85', '1 space; Assigned Parking.']"
74xsgxx,Property Information,"['Built in 2001', '636 Units/3 Stories']"
74xsgxx,Services,"['Wi-Fi at Pool and Clubhouse', 'Maintenance on site', 'Trash Pickup - Curbside', 'Trash Pickup - Door to Door', 'Recycling', 'Renters Insurance Program', 'Laundry Service', 'Online Services', 'Car Wash Area']"
74xsgxx,Interior,"['Business Center', 'Clubhouse']"
74xsgxx,Outdoor Space,"['Gated', 'Grill', 'Balcony', 'Patio', 'Porch', 'Grill']"
74xsgxx,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court']"
74xsgxx,Student Features,['Individual Locking Bedrooms']
74xsgxx,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Trash Compactor', 'Storage Units', 'Double Vanities', 'Tub/Shower', 'Fireplace', 'Sprinkler System']"
74xsgxx,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Pantry', 'Kitchen', 'Oven', 'Refrigerator', 'Freezer', 'Warming Drawer']"
74xsgxx,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Den', 'Sunroom', 'Built-In Bookshelves', 'Crown Molding', 'Vaulted Ceiling', 'Bay Window', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']"
74xsgxx,Security,"['Controlled Access', 'Property Manager on Site', 'Security System', 'Security System']"
p65ssqs,Unique Features,"['By The Bed Pricing For Students Only', 'Courtesy Patrol', 'Courtyard', 'DisabilityAccess', 'Individual Climate Control', 'Roommate Matching', 'Social Activities', 'Study Room', 'Water Sewer And Trash']"
p65ssqs,Pet Policy,"['Dogs Allowed', 'Comments: Dog $25 Monthly Pet Rent', '$600 Fee', '2 Pet Limit', 'Cats Allowed', 'Comments: Cat $25 Monthly Pet Rent', '$600 Fee', '2 Pet Limit', 'Other Pets Allowed', 'Comments: Assistance animals: HUD guidelines define assistant animals as animals that serve as a reasonable accommodation for persons with disabilities"" For more information on the guidelines please contact our leasing office. 150 lb Weight Limit', '999 Pet Limit']"
p65ssqs,Parking,['Covered and Other']
p65ssqs,Property Information,"['Built in 2007', '144 Units/6 Stories']"
p65ssqs,Lease Length,['6 - 18 Month Leases']
p65ssqs,Services,"['Package Service', 'Maintenance on site', 'On-Site Retail', 'Trash Pickup - Door to Door', 'Renters Insurance Program', 'Pet Play Area', 'Public Transportation']"
p65ssqs,Interior,"['Elevator', 'Clubhouse', 'Storage Space', 'Disposal Chutes']"
p65ssqs,Outdoor Space,"['Gated', 'Fenced Lot', 'Roof Terrace', 'Courtyard', 'Grill', 'Picnic Area', 'Zen Garden', 'Balcony', 'Patio', 'Deck', 'Grill']"
p65ssqs,Fitness & Recreation,"['Fitness Center', 'Pool', 'Tennis Court']"
p65ssqs,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Storage Units', 'Tub/Shower', 'Wheelchair Accessible (Rooms)']"
p65ssqs,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer']"
p65ssqs,Living Space,"['Hardwood Floors', 'Carpet', 'Dining Room', 'Family Room', 'Office', 'Den', 'Views', 'Walk-In Closets', 'Window Coverings']"
p65ssqs,Security,"['Controlled Access', 'Property Manager on Site', 'Concierge']"
1712qe4,Unique Features,"['55"" Smart TV', 'Alexa Technology for Thermostat, TV & Locks', 'Bark Park', 'Bedroom Locks', 'Fully Furnished', 'Personal Bathrooms', 'Pool Table', 'Property Wide Surveillance', 'Resident Appreciation Events', 'Smart Lock Doors', 'Smart Thermostat', 'Study Pods', 'Tanning Studio']"
1712qe4,Pet Policy,"['Dogs Allowed', 'Comments: Dog $25 Monthly Pet Rent', '$300 Fee', '1 Pet Limit', 'Cats Allowed', 'Comments: Cat $25 Monthly Pet Rent', '$300 Fee', '1 Pet Limit']"
1712qe4,Parking,"['Surface Lot', 'Assigned Parking.']"
1712qe4,Property Information,"['Built in 2020', '248 Units/4 Stories', 'Furnished']"
1712qe4,Lease Length,['6 - 11 Month Leases']
1712qe4,Services,"['Community-Wide WiFi', 'Maintenance on site', '24 Hour Availability', 'Furnished Units Available', 'Pet Play Area']"
1712qe4,Interior,"['Business Center', 'Clubhouse', 'Conference Room']"
1712qe4,Outdoor Space,"['Gated', 'Patio']"
1712qe4,Fitness & Recreation,"['Fitness Center', 'Pool']"
1712qe4,Student Features,['Private Bathroom']
1712qe4,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Satellite TV']"
1712qe4,Kitchen,"['Dishwasher', 'Stainless Steel Appliances', 'Kitchen']"
1712qe4,Living Space,['Family Room']
1712qe4,Security,['Security System']
3bkb4md,Unique Features,"['Contemporary Open Floor Plans', 'Curated Onsite Hotel, Restaurants and Retail', 'Devoted Recreation Space for Events and Entertaining', 'Lofty 9??? Ceilings', 'Subway Bathroom Wall Tile in Shower', 'Upgraded Lighting Throughout']"
3bkb4md,Pet Policy,"['Dogs and Cats Allowed', '100 lb Weight Limit', '2 Pet Limit']"
3bkb4md,Property Information,"['Built in 2021', '285 Units/4 Stories']"
3bkb4md,Lease Length,"['12 months, 13 months, 14 months, 15 months']"
3bkb4md,Services,"['Package Service', 'On-Site Retail']"
3bkb4md,Interior,"['Clubhouse', 'Lounge']"
3bkb4md,Outdoor Space,['Grill']
3bkb4md,Fitness & Recreation,"['Fitness Center', 'Pool']"
3bkb4md,Features,"['Washer/Dryer - In Unit', 'Ceiling Fans']"
3bkb4md,Kitchen,"['Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator']"
3bkb4md,Living Space,"['Carpet', 'Vinyl Flooring', 'Walk-In Closets']"
3bkb4md,Security,['Controlled Access']
53sk9sp,Unique Features,"['2 Inch Faux Wood Blinds', 'ADA Accessible', 'Direct Access Garages*', 'Efficient Climate Control', 'Large Pets Welcome', 'Leash Free Dog Exercise Park', 'Modern White and Grey Cabinetry', 'Recycling', 'Spacious Walk-in Closest*']"
53sk9sp,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Aggressive breeds restricted: Pit Bulls, Staffordshire Terriers, Rottweilers, Doberman Pincher, Chow Chow, German Sheppard. Management must approve all pets. Comments: 1 pet-$300 pet fee/2-pets-$500 pet fee. Pet rent is $20 per month (per pet). 2 Pet Limit']"
53sk9sp,Parking,['Garage']
53sk9sp,Property Information,"['Built in 2021', '220 Units/3 Stories']"
53sk9sp,Lease Length,['12']
53sk9sp,Services,['Package Service']
53sk9sp,Interior,['Business Center']
53sk9sp,Outdoor Space,['Grill']
53sk9sp,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
53sk9sp,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Ceiling Fans']"
53sk9sp,Kitchen,"['Granite Countertops', 'Stainless Steel Appliances', 'Microwave']"
zydrd0y,Unique Features,"['24-Hour Emergency Maintenance', '24-hour Package Concierge', '9 Foot Ceilings', 'Awesome On-Site Management', 'Bark Park', 'Brushed Nickel Finishes', 'Central AC', 'Coffee Bar', 'Digital Thermostat', 'Faux Wood Blinds', 'Outdoor Firepit', 'Oversized Closets', 'Recycling', 'Resident Lounge', 'Subway Tile Backsplash', 'Valet Trash', 'Vinyl Plank Flooring', 'Wood-Like Plank Flooring']"
zydrd0y,Pet Policy,"['Dogs and Cats Allowed', 'Comments: Max 2 pet limit Must Be Spayed/Neutered']"
zydrd0y,Parking,"['Surface Lot, Garage and Other']"
zydrd0y,Property Information,"['Built in 2020', '296 Units']"
zydrd0y,Lease Length,"['12, 13, 14, 15, 16, 17, 18']"
zydrd0y,Services,"['Package Service', 'Maintenance on site', 'Trash Pickup - Door to Door', 'Recycling', 'Planned Social Activities', 'Pet Play Area', 'Car Wash Area']"
zydrd0y,Interior,"['Clubhouse', 'Lounge', 'Multi Use Room', 'Breakfast/Coffee Concierge', 'Conference Room']"
zydrd0y,Outdoor Space,"['Gated', 'Sundeck', 'Cabana', 'Grill', 'Balcony', 'Patio', 'Porch', 'Lawn']"
zydrd0y,Fitness & Recreation,"['Fitness Center', 'Spa', 'Pool', 'Bike Storage', 'Gameroom']"
zydrd0y,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready']"
zydrd0y,Kitchen,"['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave']"
zydrd0y,Living Space,"['Views', 'Walk-In Closets']"
zydrd0y,Security,['Property Manager on Site']
ylwmfmr,Unique Features,"['Complimentary Car Detailing Station', 'Smoke-Free Community', 'Trellised Fire Pit Area', 'Wood-Style Plank Flooring']"
ylwmfmr,Pet Policy,"['Dogs Allowed:', 'Restrictions: Tosa Inu/Ken, American Bandogge, Cane Corso, Rottweiler, Doberman, Pit Bull, Bull Terrier, Staffordshire Terrier, Dogo Argentino, Boer Boel, Gull Dong, Basenji, Mastiff, Perro de Presa Canario, Fila Brasiliero, Wolf Hybrid, Caucasian Oucharka, Alaskan Malamutes, Kangal, German Shepard, Shepard, Chow, Spitz, Akita, Reptiles, Rabbits and Pot Bellied Pigs. Mixed breeds containing these bloodlines are also prohibited. 100 lb Weight Limit', '2 Pet Limit', 'Cats Allowed', '100 lb Weight Limit', '2 Pet Limit']"
ylwmfmr,Parking,['Garage']
ylwmfmr,Property Information,"['Built in 2020', '315 Units/4 Stories']"
ylwmfmr,Lease Length,"['12 months, 13 months, 14 months, 15 months']"
ylwmfmr,Services,['Package Service']
ylwmfmr,Interior,['Clubhouse']
ylwmfmr,Outdoor Space,"['Grill', 'Balcony']"
ylwmfmr,Fitness & Recreation,"['Fitness Center', 'Pool']"
ylwmfmr,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Ceiling Fans', 'Fireplace']"
ylwmfmr,Kitchen,"['Dishwasher', 'Kitchen']"
ylwmfmr,Living Space,['Walk-In Closets']
37g45nd,Unique Features,"['12 Acres of Preserved & Protected Wetlands', '1st Floor', '9-Foot Ceilings Throughout', 'Covered Terrace Lounge', 'Co-Working Space', 'Co-Working Space with Private Banquettes', 'CrossFit Equipment', 'Electric Vehicle Charging Stations', 'Flex Yoga Studio W/ Fitness-On-Demand', 'Flex Yoga Studio with Fitness-On-Demand', 'Hammock Garden', 'Keyless Entry W/ Mobile Phone Activation', 'Lakeside Walking Trails', 'Luxer One Package Locker System', 'Outdoor Lounge & Fire Pit', 'Outdoor Lounge + Fire Pit', 'Pond View 1', 'Sleek + Modern Tile Backsplash', 'Smart Thermostats In Every Home', 'Two-Level Carriage Homes Available', 'USB Outlets', 'Walk-In Showers *', 'Wetland View', 'Wood-Inspired Plank Flooring']"
